delay,frequency,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Cue.started,response.started,Cue.stopped,response.keys,response.rt,response.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,report_timing.started,report_timing.stopped,slider.response,slider.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,400,expected,5,9,69,9,388.6985457499977,,,,,,,388.69296895794105,389.19848441600334,393.3821443329798,space,4.17822400003206,None,393.38239891594276,393.48251032496336,393.8002605829388,393.78018966596574,393.78023058292456,396.6871026660083,444.4444444444444,2.8874893750762567,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,5,10,70,6,396.69323066598736,,,,,,,396.6873872500146,397.1914176660357,397.9419272909872,space,0.7467999579384923,None,397.9425970829325,398.04923169994726,398.36512304097414,398.3471849160269,398.34722254099324,400.55329683294985,754.4444444444445,2.1890445839380845,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,5,11,71,10,400.559509707964,,,,,,,400.5535619999282,401.0574808330275,402.29164529102854,space,1.2266858340008184,None,402.2920223749243,402.69959136603865,403.01767070801,402.99649204092566,402.99651641596574,406.5935413329862,248.88888888888889,3.5780341250356287,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,1000,unexpected,6,0,72,0,406.5993982909713,,,,,,,406.59390849992633,407.0986550829839,408.06583566602785,space,0.961687917006202,None,408.0661025409354,408.1661280750297,408.482591665932,408.4635182500351,408.4635722079547,410.1200037909439,0,1.6374848750419915,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,6,1,73,7,410.12626208295114,,,,,,,410.1203208749648,410.6249470829498,411.5480941249989,space,0.9169256249442697,None,411.5483355409233,411.9497774909716,412.26624520798214,412.247170040966,412.2472088750219,415.2603976660175,250.0,2.9940821250202134,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,1000,unexpected,6,2,74,2,415.2660254579969,,,,,,,415.26065645797644,415.7645645829616,417.53447229100857,space,1.7603157080011442,None,417.53473270800896,417.9394901579246,418.25586391601246,418.23737200000323,418.23741558298934,419.58355862495955,17.777777777777782,1.3286147089675069,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,6,3,75,6,419.5903112909291,,,,,,,419.58382683293894,420.09155737492256,421.9588211659575,space,1.8638984999852255,None,421.9595701249782,422.06597282497677,422.3821924999356,422.36390054097865,422.3639489579946,424.0797864999622,246.66666666666666,1.697830583085306,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,6,4,76,9,424.090542666032,,,,,,,424.08005400002,424.5816353330156,425.2585400409298,space,0.6762934590224177,None,425.2587465000106,425.3662988659227,425.6797366249375,425.66331512492616,425.66332920792047,426.56711770792026,246.66666666666666,0.8874895001063123,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,6,5,77,8,426.5737285829382,,,,,,,426.5673886250006,427.074390499969,428.32613787497394,space,1.2460242080269381,None,428.3267914579483,429.0329980749404,429.34843995794654,429.33043429092504,429.3304788749665,430.88256791594904,233.33333333333334,1.5350249171024188,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,6,6,78,10,430.890104125021,,,,,,,430.882829915965,431.38283008302096,432.4918641250115,space,1.1043814999284223,None,432.4925229999935,432.8990375330206,433.2168937079841,433.197285000002,433.19733229093254,435.13319162500557,235.55555555555557,1.9171699590515345,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,6,7,79,1,435.13989500002936,,,,,,,435.133452540962,435.6316169159254,436.25006529095117,space,0.6156767089851201,None,436.2502766660182,436.3494500749977,436.6666843330022,436.64698304096237,436.6470121659804,437.8729417079594,234.44444444444446,1.2068226670380682,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,6,8,80,11,437.8789998330176,,,,,,,437.87322091602255,438.37413187499624,439.1930977499578,space,0.8172978749498725,None,439.1938073330093,439.8997907409677,440.21707462496124,440.20044837496243,440.2004586249823,442.0863685410004,505.55555555555554,1.8701920829480514,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,1000,unexpected,6,9,81,4,442.10692695796024,,,,,,,442.08663345803507,442.59007237502374,443.1097189580323,space,0.517998458002694,None,443.1102171660168,443.8161765329307,444.13343687495217,444.1138935829513,444.1139427080052,445.3166445409879,4.444444444444418,1.1838167499518022,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,6,10,82,3,445.3232451250078,,,,,,,445.3169069159776,445.8154761249898,446.6083300829632,space,0.7900637499988079,None,446.6085425829515,447.01622345000504,447.33203162497375,447.31384237494785,447.3138830829412,448.9678159999894,271.1111111111111,1.6350623749895021,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,6,11,83,5,448.974522790988,,,,,,,448.968084541033,449.4742250830168,450.7580488329986,space,1.2784616249846295,None,450.7582689579576,451.4661125329323,451.7828497909941,451.7642446249956,451.7642839580076,452.9533104579896,465.55555555555554,1.1712168330559507,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,7,0,84,8,452.95947116601747,,,,,,,452.9535828749649,453.45785437501036,454.61607224994805,space,1.1522757499478757,None,454.61630041594617,455.31641540797426,455.6313729159301,455.6129808749538,455.61303033295553,456.8466813330306,540.0,1.2150970419170335,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,1000,unexpected,7,1,85,2,456.8568754160078,,,,,,,456.8469529580325,457.34953912498895,459.29222637496423,space,1.933255875017494,None,459.2928989159409,459.69913774093146,460.01654854102526,459.99751883302815,459.9975550409872,461.5443661250174,7.777777777777772,1.5278939999407157,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,1000,unexpected,7,2,86,0,461.55003549996763,,,,,,,461.5446319580078,462.04896583303344,463.4491570829414,space,1.3971882079495117,None,463.4497134999838,463.5495067829499,463.8682417910313,463.84718262497336,463.84722300001886,464.793600999983,7.777777777777772,0.9264357500942424,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,7,3,87,3,464.7992339580087,,,,,,,464.7939020829508,465.29778908297885,466.04330895794556,space,0.7438953750533983,None,466.0440542079741,466.44964261602144,466.76504258299246,466.7472554160049,466.7472916250117,468.09676537499763,315.5555555555556,1.3319363750051707,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,7,4,88,5,468.1069349159952,,,,,,,468.0970332500292,468.5982708330266,469.3822173329536,space,0.7770832079695538,None,469.38245791592635,470.0827374909306,470.39914966595825,470.3804484580178,470.38049070793204,471.42280479101464,311.11111111111114,1.0240629999898374,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,1000,unexpected,7,5,89,4,471.4283854579553,,,,,,,471.42311045795213,471.92384279100224,472.49911066598725,space,0.573967874981463,None,472.49933237500954,473.1996190329548,473.51572166592814,473.4973409579834,473.497391041019,475.6369090829976,2.2222222222222365,2.1217534170718864,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,7,6,90,6,475.64300874993205,,,,,,,475.6371720409952,476.1408449159935,476.8084027080331,space,0.660495207994245,None,476.8086534999311,476.9160674079787,477.2318134580273,477.2138556250138,477.2139011659892,479.7648818750167,250.0,2.533995083067566,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,7,7,91,7,479.77420241595246,,,,,,,479.7651493749581,480.2656632079743,481.03342458303086,space,0.7618783330544829,None,481.03366566600744,481.43319219995755,481.7485502079362,481.7301323750289,481.7301775829401,483.32722866593394,496.66666666666663,1.579327084007673,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,7,8,92,9,483.33287174999714,,,,,,,483.32749416597653,483.8320924999425,485.026481583016,space,1.1925972920143977,None,485.02720633300487,485.13269515794235,485.44812816602644,485.43032641592436,485.43036316602957,487.0965945000062,255.55555555555554,1.6483111249981448,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,7,9,93,11,487.1075362500269,,,,,,,487.0968589159893,487.5995647079544,488.77598304103594,space,1.1707696249941364,None,488.77664737496525,489.4833244500216,489.79889941599686,489.78034349996597,489.78038416593336,491.2581633749651,498.88888888888886,1.4594629999483004,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,7,10,94,10,491.2640339159407,,,,,,,491.2584370409604,491.76573949994054,492.8989896660205,space,1.1318311248905957,None,492.89920983300544,493.2995034499792,493.6152730829781,493.5972886249656,493.59734049998224,494.49917333293706,495.5555555555556,0.8848141670459881,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,7,11,95,1,494.50683583295904,,,,,,,494.49943904101383,494.998866082984,496.66608295799233,space,1.6598699589958414,None,496.6663041659631,496.7661730329739,497.0812255409546,497.0636398330098,497.06369095796254,498.0105534159811,600.0,0.9288997920230031,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,8,0,96,11,498.016543500009,,,,,,,498.01081783301197,498.5131190409884,499.17551683296915,space,0.6563485829392448,None,499.17577804101165,499.8832805329468,500.19794899993576,500.18003395793494,500.1800715409918,501.3206881659571,465.55555555555554,1.1231830419274047,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,8,1,97,9,501.3269141250057,,,,,,,501.32094649993815,501.82464062492363,502.6986076249741,space,0.8714302920270711,None,502.6988426250173,502.79956836595665,503.1152877500281,503.0969034580048,503.0969434999861,504.14978641597554,270.0,1.0356508750701323,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,8,2,98,7,504.157269957941,,,,,,,504.15005291602574,504.64930225000717,505.2262662079884,space,0.5753037920221686,None,505.2269883749541,505.6325837829383,505.9485064999899,505.93072687496897,505.9307770830346,507.00459979102015,235.55555555555557,1.0560595419956371,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,8,3,99,10,507.01082450000104,,,,,,,507.00486316601746,507.5074291250203,509.1755186249502,space,1.6595573329832405,None,509.17619683302473,509.583255115943,509.89904466597363,509.88075020792894,509.88080008293036,511.30350162496325,353.3333333333333,1.4051627909066156,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,8,4,100,1,511.31021933292504,,,,,,,511.30376529099885,511.80737737496383,512.8494895829353,space,1.0414349581114948,None,512.849701207946,512.9494915330317,513.2663214999484,513.2472991659306,513.2473499579355,514.1815208749613,350.0,0.9160626659868285,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,8,5,101,8,514.190657665953,,,,,,,514.1818282080349,514.6826853749808,516.6321331659565,space,1.9455764999147505,None,516.6323778749211,517.3333045329666,517.6482332909945,517.6300421659835,517.6300817499869,518.8974772499641,341.11111111111114,1.2495678330305964,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,8,6,102,3,518.9075799999991,,,,,,,518.8977394999238,519.3983152909204,520.6828316249885,space,1.278353290981613,None,520.6830688749906,521.0832634079736,521.399629915948,521.380654291017,521.3806926659308,522.5014994579833,493.33333333333337,1.1015107081038877,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,1000,unexpected,8,7,103,0,522.5091643329943,,,,,,,522.5017877910286,523.0075372080319,524.7425887499703,space,1.728207458043471,None,524.7432694999734,524.8494734080043,525.1657335829223,525.1473663749639,525.1474044159986,527.1323475829558,2.2222222222222365,1.967547000036575,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,8,8,104,5,527.1406644160161,,,,,,,527.132616332965,527.6325863749953,528.8250757079804,space,1.1884769579628482,None,528.8256262079813,529.5332033249317,529.849456707947,529.8307558329543,529.8307988749584,531.1532989579719,268.8888888888889,1.3051792089827359,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,1000,unexpected,8,9,105,4,531.173765790998,,,,,,,531.1536401249468,531.6578698749654,532.8348152909894,space,1.1672206250950694,None,532.8350526249269,533.5401256999933,533.8558707080083,533.8375305830268,533.8375669160159,535.1832987909438,10.000000000000009,1.328504291945137,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,1000,unexpected,8,10,106,2,535.1907065829728,,,,,,,535.1835613750154,535.6825670829276,536.5655859999824,space,0.8786312500014901,None,536.5658456250094,536.9665101999883,537.283564915997,537.2643127909396,537.2643613750115,538.1300732499221,8.888888888888891,0.8466904170345515,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,8,11,107,6,538.1404426660156,,,,,,,538.1303349579684,538.6326850409387,539.7322136249859,space,1.0942080829991028,None,539.7324552079663,539.8329719499918,540.149297832977,540.1304148329655,540.1304645410273,541.3443612910341,317.77777777777777,1.1949793749954551,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,1000,unexpected,9,0,108,4,541.3500359159661,,,,,,,541.344627375016,541.8474520830205,543.3759275409393,space,1.5190458750585094,None,543.3765608329559,544.0833135749447,544.3986941250041,544.3809677079553,544.3810067910235,546.6635940410197,49.999999999999986,2.26457095798105,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,9,1,109,3,546.6737746249419,,,,,,,546.6638788749697,547.1656485409476,547.7253930409206,space,0.5560603749472648,None,547.7255979159381,548.1324097409845,548.4502800409682,548.4310437500244,548.4310893749353,549.6130265409593,585.5555555555557,1.1628092500614002,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,9,2,110,10,549.6243020829279,,,,,,,549.6132952909684,550.116343832924,551.5266150829848,space,1.4086849170271307,None,551.5274197079707,551.9326838249574,552.2484281249344,552.2309335409664,552.2309704999207,553.8598759159213,631.1111111111112,1.6083823749795556,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,1000,unexpected,9,3,111,2,553.8657940829871,,,,,,,553.8601464999374,554.3653764160117,555.3497824999504,space,0.9771089169662446,None,555.3500009999843,555.7501967410092,556.0652286249679,556.0475067079533,556.0475454159314,557.7598407500191,0,1.6915638749487698,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,9,4,112,9,557.7655714999419,,,,,,,557.7601093749981,558.2645190829644,558.9423661249457,space,0.6700084169860929,None,558.9430399999255,559.0499631159939,559.3657594579272,559.3469851659611,559.3470327500254,560.7063191659981,193.33333333333337,1.340912332991138,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.4,400,expected,9,5,113,7,560.7123254159233,,,,,,,560.7066027079709,561.2078417079756,562.2756312909769,space,1.0625336249358952,None,562.2758623330155,562.683562908019,562.9992668749765,562.980747750029,562.9807982079219,564.0501772080315,246.66666666666666,1.0517552909441292,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,9,6,114,8,564.0573614999885,,,,,,,564.050442165928,564.5490622499492,566.9504203749821,space,2.3992242499953136,None,566.9506445829757,567.6499394909945,567.9663189579733,567.9473912499379,567.9474386249203,568.9262630000012,316.66666666666663,0.9451852089259773,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,9,7,115,1,568.9409115830204,,,,,,,568.926535082981,569.4323480830062,571.3256842499832,space,1.8867743330774829,None,571.3263486659853,571.4330639909488,571.7499012500048,571.7310472909594,571.7310918750009,572.8097767499276,371.1111111111111,1.0574329580413178,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,400,expected,9,8,116,6,572.8158250829438,,,,,,,572.8100413329666,573.31685212499,574.2999750409508,space,0.9804363329894841,None,574.3002023749286,574.3996453249595,574.7152675410034,574.6976153330179,574.697660582955,575.7344275829382,424.44444444444446,1.0191907910630107,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.1,1000,unexpected,9,9,117,0,575.741077707964,,,,,,,575.7346919999691,576.2403512910241,577.1156178750098,space,0.8703616249840707,None,577.115871915943,577.2164209909272,577.5334134580335,577.5143245829968,577.5143708749674,579.3879145409446,16.666666666666664,1.8548306659795344,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,9,10,118,5,579.394068374997,,,,,,,579.3881722500082,579.8903782499256,580.6149852080271,space,0.7180550000630319,None,580.6152393749217,581.3161337000085,581.6322649159702,581.6142077079276,581.6142578329891,582.7795266659232,325.55555555555554,1.146434499998577,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
0.7,400,expected,9,11,119,11,582.7910830830224,,,,,,,582.7798140830128,583.2828454159899,584.6258341659559,space,1.3375746250385419,None,584.6265207499964,585.3331555750221,585.6491130000213,585.6308221250074,585.6308865000028,586.480978165986,329.99999999999994,0.8323956250678748,muskan,001,2023-10-31_15h03.06.010,experiment,2023.2.2,118.900409005157,2023-10-31 15h03.19.273856 +0530,
